0 0
1 1.4
0.9 1
0.9 0.683333
0.9 0.366667
1 0.133333
1.21667 0.00833333
1.43333 -0.116667
1.76667 -0.133333
2.1 -0.116667
2.43333 -0.1
2.76667 -0.05
3.1 -0.05
3.43333 -0.05
3.76667 -0.1
4.03333 0.0375
4.3 0.175
4.5 0.5
4.1 1.4
