1.35001e+09,2.49019e+08,1.06251e+08,5.78106e+08,1.08253e+08,-2.60799e+07,6.37924e+07,1.21923e+07,-2.89776e+06,0,0,0,-5.09972e+08,1.47538e+08,4.5334e+07,-2.26336e+08,6.41376e+07,-7.56598e+07,-2.61898e+07,7.22369e+06,-1.26244e+07,0,0,0,2.76934e+08,-1.43861e+08,3.54614e+07,1.17502e+08,-6.25391e+07,-2.32985e+07,1.27999e+07,-7.04366e+06,-3.5426e+06,0,0,0,-3.78753e+08,-8.18152e+07,1.56167e+07,-1.66179e+08,-3.55665e+07,-3.02218e+07,-1.89462e+07,-4.00579e+06,-5.08272e+06,0,0,0,-2.75591e+08,-1.47732e+08,1.8109e+07,-1.21098e+08,-6.4222e+07,-2.36455e+07,-1.38336e+07,-7.23319e+06,-3.88221e+06,0,0,0,-4.45772e+08,-2.3148e+07,8.43493e+06,-1.9447e+08,-1.00628e+07,-1.90464e+07,-2.20058e+07,-1.13336e+06,-3.22581e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.49019e+08,5.43106e+08,4.33929e+07,1.08253e+08,2.2733e+08,-1.0651e+07,1.21923e+07,2.42852e+07,-1.18344e+06,0,0,0,4.84146e+07,-6.84046e+07,2.06412e+07,2.10467e+07,-3.43786e+07,1.56797e+06,2.37045e+06,-4.57005e+06,607842,0,0,0,-8.87979e+07,-5.75983e+07,-7.86577e+06,-3.86021e+07,-2.79257e+07,-1.90705e+07,-4.34767e+06,-3.57931e+06,-3.49157e+06,0,0,0,-7.33098e+07,-1.26479e+08,-2.10778e+06,-3.18691e+07,-5.65108e+07,-4.38328e+06,-3.58935e+06,-6.59452e+06,-807335,0,0,0,-1.12177e+08,-1.46085e+08,-3.82404e+06,-4.87655e+07,-6.47996e+07,-8.9257e+06,-5.49236e+06,-7.49281e+06,-1.63647e+06,0,0,0,-2.3148e+07,-1.27681e+08,-780329,-1.00628e+07,-5.61902e+07,-1.24967e+06,-1.13336e+06,-6.43159e+06,-233048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.06251e+08,4.33929e+07,4.43499e+08,6.76145e+06,2.76137e+06,1.62109e+08,2.89776e+06,1.18344e+06,1.36431e+07,0,0,0,1.05372e+07,2.42186e+07,-1.16454e+08,-6.38618e+07,8.17563e+06,-6.68713e+07,-1.11007e+07,1.83129e+06,-9.97476e+06,0,0,0,2.75919e+07,-1.91899e+07,5.62498e+07,-1.28385e+07,-2.22224e+07,1.43495e+07,-1.82297e+06,-4.22945e+06,96815.5,0,0,0,1.38755e+06,-4.75028e+06,-1.08299e+08,-2.63003e+07,-5.20293e+06,-5.24282e+07,-4.61897e+06,-994373,-6.70924e+06,0,0,0,7.75576e+06,-9.14304e+06,-9.03406e+07,-1.8707e+07,-1.04462e+07,-4.38009e+07,-3.17681e+06,-1.99012e+06,-5.61416e+06,0,0,0,-718809,-1.55745e+06,-1.25652e+08,-1.70218e+07,-1.54031e+06,-5.70206e+07,-3.01537e+06,-296806,-6.78262e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.78106e+08,1.08253e+08,6.76145e+06,1.34169e+09,2.47171e+08,9.65921e+06,8.05082e+08,1.49633e+08,-1.35229e+07,6.37924e+07,1.21923e+07,-2.89776e+06,-2.26336e+08,6.41376e+07,6.74172e+07,-5.0529e+08,1.46444e+08,4.12128e+06,-3.09681e+08,8.86543e+07,-5.89141e+07,-2.61898e+07,7.22369e+06,-1.26244e+07,1.17502e+08,-6.25391e+07,1.6851e+07,2.75439e+08,-1.42794e+08,3.22377e+06,1.6439e+08,-8.64449e+07,-1.65322e+07,1.27999e+07,-7.04366e+06,-3.5426e+06,-1.66179e+08,-3.55665e+07,2.73824e+07,-3.75647e+08,-8.12082e+07,1.4197e+06,-2.28657e+08,-4.91619e+07,-2.37194e+07,-1.89462e+07,-4.00579e+06,-5.08272e+06,-1.21098e+08,-6.4222e+07,2.03529e+07,-2.73296e+08,-1.46636e+08,1.64627e+06,-1.66504e+08,-8.8771e+07,-1.8117e+07,-1.38336e+07,-7.23319e+06,-3.88221e+06,-1.9447e+08,-1.00628e+07,1.75128e+07,-4.42332e+08,-2.29763e+07,766811,-2.68339e+08,-1.39094e+07,-1.50538e+07,-2.20058e+07,-1.13336e+06,-3.22581e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.08253e+08,2.2733e+08,2.76137e+06,2.47171e+08,5.40774e+08,3.94481e+06,1.49633e+08,3.2022e+08,-5.52274e+06,1.21923e+07,2.42852e+07,-1.18344e+06,2.10467e+07,-3.43786e+07,-5.32091e+06,4.80555e+07,-6.69985e+07,1.87647e+06,2.90919e+07,-4.43474e+07,2.8366e+06,2.37045e+06,-4.57005e+06,607842,-3.86021e+07,-2.79257e+07,2.05006e+07,-8.81392e+07,-5.66121e+07,-715070,-5.33578e+07,-3.66274e+07,-1.6294e+07,-4.34767e+06,-3.57931e+06,-3.49157e+06,-3.18691e+07,-5.65108e+07,4.76651e+06,-7.2766e+07,-1.25245e+08,-191616,-4.40512e+07,-7.70678e+07,-3.76756e+06,-3.58935e+06,-6.59452e+06,-807335,-4.87655e+07,-6.47996e+07,9.62098e+06,-1.11345e+08,-1.44751e+08,-347640,-6.74063e+07,-8.86852e+07,-7.63687e+06,-5.49236e+06,-7.49281e+06,-1.63647e+06,-1.00628e+07,-5.61902e+07,1.39155e+06,-2.29763e+07,-1.26601e+08,-70939,-1.39094e+07,-7.72009e+07,-1.08756e+06,-1.13336e+06,-6.43159e+06,-233048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2.60799e+07,-1.0651e+07,1.62109e+08,9.65921e+06,3.94481e+06,4.4615e+08,1.35229e+07,5.52274e+06,2.4505e+08,2.89776e+06,1.18344e+06,1.36431e+07,6.19459e+07,-1.2579e+07,-6.68713e+07,957927,2.20169e+06,-1.12445e+08,-5.18032e+07,8.54602e+06,-8.13292e+07,-1.11007e+07,1.83129e+06,-9.97476e+06,7.82179e+06,2.57114e+07,1.43495e+07,2.50836e+06,-1.74454e+06,5.77885e+07,-8.50718e+06,-1.97375e+07,2.67398e+07,-1.82297e+06,-4.22945e+06,96815.5,2.6048e+07,6.06662e+06,-5.24282e+07,126141,-431844,-1.0646e+08,-2.15552e+07,-4.64041e+06,-6.88133e+07,-4.61897e+06,-994373,-6.70924e+06,1.72969e+07,1.21085e+07,-4.38009e+07,705069,-831185,-8.87938e+07,-1.48251e+07,-9.28723e+06,-5.74491e+07,-3.17681e+06,-1.99012e+06,-5.61416e+06,1.71525e+07,1.82349e+06,-5.70206e+07,-65346.3,-141586,-1.24256e+08,-1.40717e+07,-1.38509e+06,-7.71785e+07,-3.01537e+06,-296806,-6.78262e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.37924e+07,1.21923e+07,2.89776e+06,8.05082e+08,1.49633e+08,1.35229e+07,1.34169e+09,2.47171e+08,-9.65921e+06,5.78106e+08,1.08253e+08,-6.76145e+06,-2.61898e+07,7.22369e+06,1.26244e+07,-3.09681e+08,8.86543e+07,5.89141e+07,-5.0529e+08,1.46444e+08,-4.12128e+06,-2.26336e+08,6.41376e+07,-6.74172e+07,1.27999e+07,-7.04366e+06,3.5426e+06,1.6439e+08,-8.64449e+07,1.65322e+07,2.75439e+08,-1.42794e+08,-3.22377e+06,1.17502e+08,-6.25391e+07,-1.6851e+07,-1.89462e+07,-4.00579e+06,5.08272e+06,-2.28657e+08,-4.91619e+07,2.37194e+07,-3.75647e+08,-8.12082e+07,-1.4197e+06,-1.66179e+08,-3.55665e+07,-2.73824e+07,-1.38336e+07,-7.23319e+06,3.88221e+06,-1.66504e+08,-8.8771e+07,1.8117e+07,-2.73296e+08,-1.46636e+08,-1.64627e+06,-1.21098e+08,-6.4222e+07,-2.03529e+07,-2.20058e+07,-1.13336e+06,3.22581e+06,-2.68339e+08,-1.39094e+07,1.50538e+07,-4.42332e+08,-2.29763e+07,-766811,-1.9447e+08,-1.00628e+07,-1.75128e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.21923e+07,2.42852e+07,1.18344e+06,1.49633e+08,3.2022e+08,5.52274e+06,2.47171e+08,5.40774e+08,-3.94481e+06,1.08253e+08,2.2733e+08,-2.76137e+06,2.37045e+06,-4.57005e+06,-607842,2.90919e+07,-4.43474e+07,-2.8366e+06,4.80555e+07,-6.69985e+07,-1.87647e+06,2.10467e+07,-3.43786e+07,5.32091e+06,-4.34767e+06,-3.57931e+06,3.49157e+06,-5.33578e+07,-3.66274e+07,1.6294e+07,-8.81392e+07,-5.66121e+07,715070,-3.86021e+07,-2.79257e+07,-2.05006e+07,-3.58935e+06,-6.59452e+06,807335,-4.40512e+07,-7.70678e+07,3.76756e+06,-7.2766e+07,-1.25245e+08,191616,-3.18691e+07,-5.65108e+07,-4.76651e+06,-5.49236e+06,-7.49281e+06,1.63647e+06,-6.74063e+07,-8.86852e+07,7.63687e+06,-1.11345e+08,-1.44751e+08,347640,-4.87655e+07,-6.47996e+07,-9.62098e+06,-1.13336e+06,-6.43159e+06,233048,-1.39094e+07,-7.72009e+07,1.08756e+06,-2.29763e+07,-1.26601e+08,70939,-1.00628e+07,-5.61902e+07,-1.39155e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2.89776e+06,-1.18344e+06,1.36431e+07,-1.35229e+07,-5.52274e+06,2.4505e+08,-9.65921e+06,-3.94481e+06,4.4615e+08,2.60799e+07,1.0651e+07,1.62109e+08,1.11007e+07,-1.83129e+06,-9.97476e+06,5.18032e+07,-8.54602e+06,-8.13292e+07,-957927,-2.20169e+06,-1.12445e+08,-6.19459e+07,1.2579e+07,-6.68713e+07,1.82297e+06,4.22945e+06,96815.5,8.50718e+06,1.97375e+07,2.67398e+07,-2.50836e+06,1.74454e+06,5.77885e+07,-7.82179e+06,-2.57114e+07,1.43495e+07,4.61897e+06,994373,-6.70924e+06,2.15552e+07,4.64041e+06,-6.88133e+07,-126141,431844,-1.0646e+08,-2.6048e+07,-6.06662e+06,-5.24282e+07,3.17681e+06,1.99012e+06,-5.61416e+06,1.48251e+07,9.28723e+06,-5.74491e+07,-705069,831185,-8.87938e+07,-1.72969e+07,-1.21085e+07,-4.38009e+07,3.01537e+06,296806,-6.78262e+06,1.40717e+07,1.38509e+06,-7.71785e+07,65346.3,141586,-1.24256e+08,-1.71525e+07,-1.82349e+06,-5.70206e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,6.37924e+07,1.21923e+07,2.89776e+06,5.78106e+08,1.08253e+08,2.60799e+07,1.35001e+09,2.49019e+08,-1.06251e+08,0,0,0,-2.61898e+07,7.22369e+06,1.26244e+07,-2.26336e+08,6.41376e+07,7.56598e+07,-5.09972e+08,1.47538e+08,-4.5334e+07,0,0,0,1.27999e+07,-7.04366e+06,3.5426e+06,1.17502e+08,-6.25391e+07,2.32985e+07,2.76934e+08,-1.43861e+08,-3.54614e+07,0,0,0,-1.89462e+07,-4.00579e+06,5.08272e+06,-1.66179e+08,-3.55665e+07,3.02218e+07,-3.78753e+08,-8.18152e+07,-1.56167e+07,0,0,0,-1.38336e+07,-7.23319e+06,3.88221e+06,-1.21098e+08,-6.4222e+07,2.36455e+07,-2.75591e+08,-1.47732e+08,-1.8109e+07,0,0,0,-2.20058e+07,-1.13336e+06,3.22581e+06,-1.9447e+08,-1.00628e+07,1.90464e+07,-4.45772e+08,-2.3148e+07,-8.43493e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
